Player ID,First Name_x,Last Name_x,Position_x, Salary ($) ,Games Played_x,Total Points,Average Points,First Name_y,Last Name_y,Full Name,Age,Height (cm),Weight (kg),Jumper Number,Kicking Foot,State of Origin,Draft Year,Debut Year,Draft Position,Draft Type,Position_y,Recruited From,Date of Birth,Photo URL,Team,Team Abbreviation,Games Played_y,Total matchesPlayed,Total timeOnGroundPercentage,Total behinds,Total bounces,Total centreBounceAttendances,Total centreClearances,Total clangers,Total contestDefLosses,Total contestDefLossPercentage,Total contestDefOneOnOnes,Total contestedMarks,Total contestedPossessionRate,Total contestedPossessions,Total contestOffOneOnOnes,Total contestOffWins,Total contestOffWinsPercentage,Total defHalfPressureActs,Total disposalEfficiency,Total disposals,Total dreamTeamPoints,Total effectiveDisposals,Total effectiveKicks,Total f50GroundBallGets,Total freesAgainst,Total freesFor,Total goalAccuracy,Total goalAssists,Total goals,Total groundBallGets,Total handballs,Total hitouts,Total hitoutsToAdvantage,Total hitoutToAdvantageRate,Total hitoutWinPercentage,Total inside50s,Total interceptMarks,Total intercepts,Total kickEfficiency,Total kickins,Total kickinsPlayon,Total kicks,Total kickToHandballRatio,Total marks,Total marksInside50,Total marksOnLead,Total metresGained,Total onePercenters,Total pressureActs,Total ranking,Total ratingPoints,Total rebound50s,Total ruckContests,Total scoreInvolvements,Total scoreLaunches,Total shotsAtGoal,Total spoils,Total stoppageClearances,Total tackles,Total tacklesInside50,Total totalClearances,Total totalPossessions,Total turnovers,Total uncontestedPossessions,Average matchesPlayed,Average timeOnGroundPercentage,Average behinds,Average bounces,Average centreBounceAttendances,Average centreClearances,Average clangers,Average contestDefLosses,Average contestDefLossPercentage,Average contestDefOneOnOnes,Average contestedMarks,Average contestedPossessionRate,Average contestedPossessions,Average contestOffOneOnOnes,Average contestOffWins,Average contestOffWinsPercentage,Average defHalfPressureActs,Average disposalEfficiency,Average disposals,Average dreamTeamPoints,Average effectiveDisposals,Average effectiveKicks,Average f50GroundBallGets,Average freesAgainst,Average freesFor,Average goalAccuracy,Average goalAssists,Average goals,Average groundBallGets,Average handballs,Average hitouts,Average hitoutsToAdvantage,Average hitoutToAdvantageRate,Average hitoutWinPercentage,Average inside50s,Average interceptMarks,Average intercepts,Average kickEfficiency,Average kickins,Average kickinsPlayon,Average kicks,Average kickToHandballRatio,Average marks,Average marksInside50,Average marksOnLead,Average metresGained,Average onePercenters,Average pressureActs,Average ratingPoints,Average rebound50s,Average ruckContests,Average scoreInvolvements,Average scoreLaunches,Average shotsAtGoal,Average spoils,Average stoppageClearances,Average tackles,Average tacklesInside50,Average totalClearances,Average totalPossessions,Average turnovers,Average uncontestedPossessions,Fantasy Salary ($),Value per Fantasy Point,Break Even Score,Projected Price Change,Fantasy Points per Game,Metres Gained per Possession,Score Involvement Rate (%),Clanger Rate (%),Disposal Efficiency (%),Kick Efficiency (%),Tackle Efficiency (%),Hitout Win Rate (%),Goal Conversion Rate (%),Career Experience (Years),Draft Age,Height-to-Weight Ratio,Underpriced Flag,Salary Projection Diff,Cost Efficiency
1027872,Angus,Hastie,Midfielder," $230,000.00 ",5,99,19.8,Angus,Hastie,Angus Hastie,19,190,0,24,RIGHT,VIC,2023,2024,33,nationalDraft,MIDFIELDER,Geelong West Giants (Vic)/Geelong Falcons U18,19/09/2005,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1027872.png?im=Scale,width=0.6,height=0.6",St Kilda,STK,5,5,31.3,0,0,0,2,3,1,100,1,1,21.4,6,1,0,0,13,56,25,99,14,4,0,0,1,50,0,1,4,13,0,0,0,0,3,1,2,33.3,0,0,12,0.9,6,1,1,374,7,39,670,8.7,0,0,2,0,2,5,1,3,0,3,28,4,22,5,31.3,0,0,0,0.4,0.6,0.2,100,0.2,0.2,21.4,1.2,0.2,0,0,2.6,56,5,19.8,2.8,0.8,0,0,0.2,50,0,0.2,0.8,2.6,0,0,0,0,0.6,0.2,0.4,33.3,0,0,2.4,0.9,1.2,0.2,0.2,75,1.4,7.8,8.7,0,0,0.4,0,0.4,1,0.2,0.6,0,0.6,5.6,0.8,4.4,203148,2052,19.8,0,19.8,14.96,8,12,56,33.33,7.69,,50,1,18,inf,FALSE,-26852," $11,616.16 "
291856,Tom,Mitchell,Midfielder," $829,000.00 ",6,467,77.8,Tom,Mitchell,Tom Mitchell,31,182,0,6,LEFT,WA,2011,2013,21,fatherSon,MIDFIELDER,Ashburton (Vic)/Claremont (WAFL)/Sydney/Hawthorn,31/05/1993,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/291856.png?im=Scale,width=0.6,height=0.6",Collingwood,COLL,6,6,66.7,1,0,103,10,21,0,0,0,1,50.8,62,0,0,0,53,70.8,120,467,85,23,5,7,11,33.3,1,1,40,83,0,0,0,0,10,2,17,62.2,0,0,37,0.4,11,2,0,885,3,121,171,328.7,3,0,23,10,3,0,16,40,5,26,122,21,60,6,66.7,0.2,0,103,1.7,3.5,0,0,0,0.2,50.8,10.3,0,0,0,8.8,70.8,20,77.8,14.2,3.8,0.8,1.2,1.8,33.3,0.2,0.2,6.7,13.8,0,0,0,0,1.7,0.3,2.8,62.2,0,0,6.2,0.4,1.8,0.3,0,147.5,0.5,20.2,328.7,0.5,0,3.8,1.7,0.5,0,2.7,6.7,0.8,4.3,20.3,3.5,10,798228,1709.27,77.8,0,77.83,7.38,19.17,17.5,70.83,62.16,33.06,,33.33,12,18,inf,FALSE,-30772," $10,655.53 "
993905,Callum,Mills,Defender," $759,000.00 ",6,419,69.8,Callum,Mills,Callum Mills,27,188,0,14,RIGHT,NSW,2015,2016,3,nationalDraft,MEDIUM_DEFENDER,North Shore (NSW),2/04/1997,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/993905.png?im=Scale,width=0.6,height=0.6",Sydney Swans,SYD,7,7,75.2,0,0,19,2,13,0,0,1,1,32.7,37,2,2,100,58,84.4,122,494,103,58,2,6,5,100,0,2,30,49,0,0,0,0,8,6,34,79.5,3,2,73,1.5,38,0,0,1540,16,98,216,301.6,21,0,21,5,2,14,2,16,2,4,113,19,76,7,75.2,0,0,19,0.3,1.9,0,0,0.1,0.1,32.7,5.3,0.3,0.3,100,8.3,84.4,17.4,70.6,14.7,8.3,0.3,0.9,0.7,100,0,0.3,4.3,7,0,0,0,0,1.1,0.9,4.9,79.5,3,2,10.4,1.5,5.4,0,0,220.1,2.3,14,301.6,3,0,3,0.7,0.3,2,0.3,2.3,0.3,0.6,16.1,2.7,10.9,716148,1709.18,69.8,8208,69.83,12.62,17.21,10.66,84.43,79.45,16.33,,100,9,18,inf,FALSE,-42852," $10,873.93 "
298524,Lachie,Weller,Defender," $756,000.00 ",6,397,66.2,Lachie,Weller,Lachie Weller,29,182,0,14,RIGHT,QLD,2014,2015,13,nationalDraft,MEDIUM_DEFENDER,Southport (Qld)/Broadbeach (Qld)/Fremantle,23/02/1996,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/298524.png?im=Scale,width=0.6,height=0.6",Gold Coast SUNS,GCFC,6,6,76.4,3,11,0,0,21,1,50,2,0,25.6,23,0,0,0,62,68,100,397,68,38,1,3,3,33.3,1,2,18,38,0,0,0,0,17,2,13,61.3,13,13,62,1.6,18,0,1,2637,4,106,488,110.8,25,0,18,4,6,1,9,18,0,9,90,25,67,6,76.4,0.5,1.8,0,0,3.5,0.2,50,0.3,0,25.6,3.8,0,0,0,10.3,68,16.7,66.2,11.3,6.3,0.2,0.5,0.5,33.3,0.2,0.3,3,6.3,0,0,0,0,2.8,0.3,2.2,61.3,13,13,10.3,1.6,3,0,0.2,439.6,0.7,17.7,110.8,4.2,0,3,0.7,1,0.2,1.5,3,0,1.5,15,4.2,11.2,679212,1710.86,66.2,0,66.17,26.37,18,21,68,61.29,16.98,,33.33,10,18,inf,FALSE,-76788," $11,419.94 "
1008855,Oskar,Baker,Midfielder," $544,000.00 ",6,338,56.3,Oskar,Baker,Oskar Baker,26,184,0,13,RIGHT,QLD,2017,2019,48,nationalDraft,MIDFIELDER,Wilston Grange (Qld)/Aspley (NEAFL)/Melbourne,25/05/1998,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1008855.png?im=Scale,width=0.6,height=0.6",Western Bulldogs,WB,6,6,63.7,1,7,0,0,12,0,0,0,0,16.7,14,0,0,0,24,84.7,85,338,72,40,2,6,1,50,3,3,12,34,0,0,0,0,10,2,10,78.4,1,1,51,1.5,33,3,0,1770,3,51,469,125.1,11,0,22,4,6,1,5,4,1,5,84,15,70,6,63.7,0.2,1.2,0,0,2,0,0,0,0,16.7,2.3,0,0,0,4,84.7,14.2,56.3,12,6.7,0.3,1,0.2,50,0.5,0.5,2,5.7,0,0,0,0,1.7,0.3,1.7,78.4,1,1,8.5,1.5,5.5,0.5,0,295.1,0.5,8.5,125.1,1.8,0,3.7,0.7,1,0.2,0.8,0.7,0.2,0.8,14,2.5,11.7,577638,1708.99,56.3,0,56.33,20.82,25.88,14.12,84.71,78.43,7.84,,50,6,19,inf,TRUE,33638," $9,662.52 "
1013165,Andy,Moniz-Wakefield,Defender," $473,000.00 ",6,314,52.3,Andy,Moniz-Wakefield,Andy Moniz-Wakefield,21,182,0,45,RIGHT,NT,2021,2024,,other,MEDIUM_DEFENDER,Nightcliff (NT),26/10/2003,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1013165.png?im=Scale,width=0.6,height=0.6",Melbourne,MELB,6,6,72.2,0,1,0,0,14,0,0,1,0,36.1,26,0,0,0,57,69.7,76,314,53,29,0,2,3,0,1,0,22,33,0,0,0,0,10,3,26,67.4,3,3,43,1.3,14,0,0,1512,9,84,595,42.9,12,0,10,3,0,7,2,20,0,2,72,20,46,6,72.2,0,0.2,0,0,2.3,0,0,0.2,0,36.1,4.3,0,0,0,9.5,69.7,12.7,52.3,8.8,4.8,0,0.3,0.5,0,0.2,0,3.7,5.5,0,0,0,0,1.7,0.5,4.3,67.4,3,3,7.2,1.3,2.3,0,0,252,1.5,14,42.9,2,0,1.7,0.5,0,1.2,0.3,3.3,0,0.3,12,3.3,7.7,536598,1708.91,52.3,0,52.33,19.89,13.16,18.42,69.74,67.44,23.81,,,1,18,inf,TRUE,63598," $9,043.98 "
996692,Marty,Hore,Defender," $471,000.00 ",6,313,52.2,Marty,Hore,Marty Hore,29,191,0,27,LEFT,VIC,2018,2019,56,nationalDraft,MEDIUM_DEFENDER,Leitchville-Gunbower (Vic)/Bendigo U18/Collingwood (VFL)/Melbourne/Williamstown (VFL),5/03/1996,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/996692.png?im=Scale,width=0.6,height=0.6",Melbourne,MELB,6,6,72.5,0,0,0,0,15,3,50,6,3,20.5,15,0,0,0,26,75.4,69,313,52,42,0,6,0,0,1,0,11,12,0,0,0,0,4,15,27,73.7,0,0,57,4.8,36,0,0,1183,15,34,626,25.6,19,0,12,4,0,14,3,7,0,3,73,13,58,6,72.5,0,0,0,0,2.5,0.5,50,1,0.5,20.5,2.5,0,0,0,4.3,75.4,11.5,52.2,8.7,7,0,1,0,0,0.2,0,1.8,2,0,0,0,0,0.7,2.5,4.5,73.7,0,0,9.5,4.8,6,0,0,197.3,2.5,5.7,25.6,3.2,0,2,0.7,0,2.3,0.5,1.2,0,0.5,12.2,2.2,9.7,535572,1711.09,52.2,0,52.17,17.14,17.39,21.74,75.36,73.68,20.59,,,6,22,inf,TRUE,64572," $9,022.99 "
1003520,Darragh,Joyce,Defender," $433,000.00 ",6,288,48,Darragh,Joyce,Darragh Joyce,27,195,0,41,RIGHT,INT,2024,2018,15,rookieElevation,KEY_DEFENDER,County Kilkenny (Ireland)/St Kilda,23/04/1997,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1003520.png?im=Scale,width=0.6,height=0.6",Brisbane Lions,BL,6,6,93.9,0,0,0,0,13,4,20,20,6,32.4,22,1,1,100,25,69,71,288,49,39,0,3,2,0,0,0,14,16,0,0,0,0,4,8,28,70.9,0,0,55,3.4,30,0,1,1258,26,33,574,57.3,15,0,10,6,0,24,0,2,0,0,68,14,46,6,93.9,0,0,0,0,2.2,0.7,20,3.3,1,32.4,3.7,0.2,0.2,100,4.2,69,11.8,48,8.2,6.5,0,0.5,0.3,0,0,0,2.3,2.7,0,0,0,0,0.7,1.3,4.7,70.9,0,0,9.2,3.4,5,0,0.2,209.8,4.3,5.5,57.3,2.5,0,1.7,1,0,4,0,0.3,0,0,11.3,2.3,7.7,492480,1710,48,0,48,17.72,14.08,18.31,69.01,70.91,6.06,,,7,27,inf,TRUE,59480," $9,020.83 "
1007099,Harry,Sharp,Midfielder," $536,000.00 ",6,274,45.7,Harry,Sharp,Harry Sharp,22,182,0,22,RIGHT,VIC,2020,2021,43,nationalDraft,MIDFIELDER,East Point (Vic)/St Patrick's Coll (Vic)/Caulfield Gram (Vic)/GWV U18/Brisbane Lions,17/12/2002,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1007099.png?im=Scale,width=0.6,height=0.6",Brisbane Lions,BL,6,6,56.2,2,2,0,0,14,0,0,0,0,28.8,17,0,0,0,30,62.9,62,274,39,24,5,2,3,33.3,0,2,15,17,0,0,0,0,10,1,9,53.3,0,0,45,2.6,18,0,0,1290,2,64,589,48.7,5,0,17,5,6,2,6,10,2,6,59,14,42,6,56.2,0.3,0.3,0,0,2.3,0,0,0,0,28.8,2.8,0,0,0,5,62.9,10.3,45.7,6.5,4,0.8,0.3,0.5,33.3,0,0.3,2.5,2.8,0,0,0,0,1.7,0.2,1.5,53.3,0,0,7.5,2.6,3,0,0,215,0.3,10.7,48.7,0.8,0,2.8,0.8,1,0.3,1,1.7,0.3,1,9.8,2.3,7,468882,1711.25,45.7,0,45.67,20.81,27.42,22.58,62.9,53.33,15.62,,33.33,4,18,inf,FALSE,-67118," $11,728.67 "
1023056,Steely,Green,Forward," $355,000.00 ",6,236,39.3,Steely,Green,Steely Green,21,179,0,48,RIGHT,WA,2022,2024,55,nationalDraft,MEDIUM_FORWARD,Brookton Pingelly (WA)/South Fremantle (WAFL),9/01/2004,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1023056.png?im=Scale,width=0.6,height=0.6",Richmond,RICH,6,6,61.1,1,2,0,0,9,0,0,0,0,29.6,16,1,0,0,28,67.3,52,236,35,21,2,1,4,71.4,2,5,11,18,0,0,0,0,16,1,5,61.8,0,0,34,1.9,14,3,3,1115,6,83,607,36.9,2,0,17,3,7,4,4,6,4,4,54,12,38,6,61.1,0.2,0.3,0,0,1.5,0,0,0,0,29.6,2.7,0.2,0,0,4.7,67.3,8.7,39.3,5.8,3.5,0.3,0.2,0.7,71.4,0.3,0.8,1.8,3,0,0,0,0,2.7,0.2,0.8,61.8,0,0,5.7,1.9,2.3,0.5,0.5,185.9,1,13.8,36.9,0.3,0,2.8,0.5,1.2,0.7,0.7,1,0.7,0.7,9,2,6.3,403218,1708.55,39.3,0,39.33,21.44,32.69,17.31,67.31,61.76,7.23,,71.43,1,18,inf,TRUE,48218," $9,033.08 "
1017700,Jesse,Motlop,Forward," $449,000.00 ",6,215,35.8,Jesse,Motlop,Jesse Motlop,21,180,0,3,RIGHT,NT,2021,2022,27,nationalDraft,MEDIUM_FORWARD,Wanderers (NT)/S Coogee (WA)/Aquinas Coll (WA)/S Fremantle (WAFL),23/11/2003,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1017700.png?im=Scale,width=0.6,height=0.6",Carlton,CARL,7,7,77.3,4,0,0,0,16,0,0,0,0,43.1,25,3,0,0,20,70.4,54,271,38,17,12,5,3,50,3,6,23,24,0,0,0,0,7,1,8,56.7,0,0,30,1.3,15,2,1,792,3,88,374,200.6,6,0,26,4,12,3,5,15,8,5,58,15,33,7,77.3,0.6,0,0,0,2.3,0,0,0,0,43.1,3.6,0.4,0,0,2.9,70.4,7.7,38.7,5.4,2.4,1.7,0.7,0.4,50,0.4,0.9,3.3,3.4,0,0,0,0,1,0.1,1.1,56.7,0,0,4.3,1.3,2.1,0.3,0.1,113.1,0.4,12.6,200.6,0.9,0,3.7,0.6,1.7,0.4,0.7,2.1,1.1,0.7,8.3,2.1,4.7,367308,1708.41,35.8,29754,35.83,14.67,48.15,29.63,70.37,56.67,17.05,,50,3,18,inf,FALSE,-81692," $12,541.90 "
1012826,Bailey,Laurie,Midfielder / Forward," $324,000.00 ",6,215,35.8,Bailey,Laurie,Bailey Laurie,22,179,0,16,RIGHT,VIC,2020,2023,22,nationalDraft,MIDFIELDER_FORWARD,Beverley Hills (Vic)/Caulfield Grammar (Vic)/Oakleigh U18,24/03/2002,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1012826.png?im=Scale,width=0.6,height=0.6",Melbourne,MELB,6,6,39.6,0,1,16,2,7,0,0,0,0,37,20,0,0,0,27,63,54,215,34,12,1,0,2,100,1,2,18,30,0,0,0,0,9,0,2,50,0,0,24,0.8,11,1,1,633,1,71,593,44.6,1,0,13,3,2,0,7,9,0,9,54,10,34,6,39.6,0,0.2,16,0.3,1.2,0,0,0,0,37,3.3,0,0,0,4.5,63,9,35.8,5.7,2,0.2,0,0.3,100,0.2,0.3,3,5,0,0,0,0,1.5,0,0.3,50,0,0,4,0.8,1.8,0.2,0.2,105.6,0.2,11.8,44.6,0.2,0,2.2,0.5,0.3,0,1.2,1.5,0,1.5,9,1.7,5.7,367308,1708.41,35.8,0,35.83,11.72,24.07,12.96,62.96,50,12.68,,100,2,18,inf,TRUE,43308," $9,050.28 "
1012881,Ollie,Lord,Forward," $316,000.00 ",6,202,33.7,Ollie,Lord,Ollie Lord,23,197,0,30,RIGHT,VIC,2020,2023,49,nationalDraft,KEY_FORWARD,East Brighton (Vic)/Geelong Grammar (Vic)/Sandringham U18,2/01/2002,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1012881.png?im=Scale,width=0.6,height=0.6",Port Adelaide,PORT,6,6,69.8,3,0,5,0,10,0,0,2,2,51.4,18,13,3,23.1,10,66.7,33,202,22,15,8,3,4,54.5,3,6,10,10,1,0,0,7.7,2,0,1,65.2,0,0,23,2.3,14,7,3,436,16,38,523,83.6,0,13,19,2,11,13,0,9,5,0,35,8,17,6,69.8,0.5,0,5,0,1.7,0,0,0.3,0.3,51.4,3,2.2,0.5,23.1,1.7,66.7,5.5,33.7,3.7,2.5,1.3,0.5,0.7,54.5,0.5,1,1.7,1.7,0.2,0,0,7.7,0.3,0,0.2,65.2,0,0,3.8,2.3,2.3,1.2,0.5,72.8,2.7,6.3,83.6,0,2.2,3.2,0.3,1.8,2.2,0,1.5,0.8,0,5.8,1.3,2.8,345762,1711.69,33.7,0,33.67,13.21,57.58,30.3,66.67,65.22,23.68,0,54.55,2,18,inf,TRUE,29762," $9,376.85 "
1023144,Robert,Hansen Jr,Forward," $295,000.00 ",6,196,32.7,Robert,Hansen Jr,Robert Hansen Jr,20,182,0,46,LEFT,WA,2023,2023,2,other,MEDIUM_FORWARD,Mines Rovers (WA)/Trinity College (WA)/Subiaco (WAFL),13/03/2004,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1023144.png?im=Scale,width=0.6,height=0.6",North Melbourne,NMFC,6,6,58.8,2,2,0,0,10,0,0,0,0,38,19,1,0,0,25,66.7,51,196,34,17,4,2,2,57.1,2,4,16,25,0,0,0,0,9,0,4,65.4,0,0,26,1,10,2,1,890,3,70,620,27.7,2,0,14,1,7,2,2,4,1,2,50,12,31,6,58.8,0.3,0.3,0,0,1.7,0,0,0,0,38,3.2,0.2,0,0,4.2,66.7,8.5,32.7,5.7,2.8,0.7,0.3,0.3,57.1,0.3,0.7,2.7,4.2,0,0,0,0,1.5,0,0.7,65.4,0,0,4.3,1,1.7,0.3,0.2,148.4,0.5,11.7,27.7,0.3,0,2.3,0.2,1.2,0.3,0.3,0.7,0.2,0.3,8.3,2,5.2,335502,1711.74,32.7,0,32.67,17.45,27.45,19.61,66.67,65.38,5.71,,57.14,2,19,inf,TRUE,40502," $9,021.41 "
1027969,Harvey,Johnston,Defender," $260,000.00 ",6,173,28.8,Harvey,Johnston,Harvey Johnston,19,185,0,24,RIGHT,VIC,2023,2024,49,nationalDraft,MEDIUM_DEFENDER,Mordialloc Braeside JFC (Vic)/Sandringham Dragons U18,18/08/2005,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1027969.png?im=Scale,width=0.6,height=0.6",West Coast Eagles,WCE,6,6,65.8,0,1,0,0,6,3,75,4,2,30.8,16,1,0,0,28,78.4,51,173,40,18,1,2,0,0,0,0,14,25,0,0,0,0,7,2,8,69.2,0,0,26,1,13,0,0,720,5,45,0,0,5,0,7,1,2,4,4,3,0,4,52,7,36,6,65.8,0,0.2,0,0,1,0.5,75,0.7,0.3,30.8,2.7,0.2,0,0,4.7,78.4,8.5,28.8,6.7,3,0.2,0.3,0,0,0,0,2.3,4.2,0,0,0,0,1.2,0.3,1.3,69.2,0,0,4.3,1,2.2,0,0,120.1,0.8,7.5,0,0.8,0,1.2,0.2,0.3,0.7,0.7,0.5,0,0.7,8.7,1.2,6,295488,1708.02,28.8,0,28.83,14.12,13.73,11.76,78.43,69.23,6.67,,0,1,18,inf,TRUE,35488," $9,027.78 "
1018424,Corey,Warner,Forward," $257,000.00 ",6,171,28.5,Corey,Warner,Corey Warner,21,182,0,37,LEFT,WA,2021,2023,40,nationalDraft,MEDIUM_FORWARD,Willetton (WA)/Aquinas College (WA)/East Fremantle (WAFL),7/10/2003,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1018424.png?im=Scale,width=0.6,height=0.6",Sydney Swans,SYD,6,6,48.1,4,2,0,0,5,0,0,0,0,32.7,16,1,1,100,17,61.2,49,171,30,10,4,0,2,20,1,1,13,26,0,0,0,0,8,0,10,43.5,0,0,23,0.9,6,0,0,657,1,49,629,24.1,1,0,12,4,5,0,1,5,1,1,49,7,33,6,48.1,0.7,0.3,0,0,0.8,0,0,0,0,32.7,2.7,0.2,0.2,100,2.8,61.2,8.2,28.5,5,1.7,0.7,0,0.3,20,0.2,0.2,2.2,4.3,0,0,0,0,1.3,0,1.7,43.5,0,0,3.8,0.9,1,0,0,109.6,0.2,8.2,24.1,0.2,0,2,0.7,0.8,0,0.2,0.8,0.2,0.2,8.2,1.2,5.5,292410,1710,28.5,0,28.5,13.41,24.49,10.2,61.22,43.48,10.2,,20,2,18,inf,TRUE,35410," $9,017.54 "
1008384,Riley,Thilthorpe,Forward," $638,000.00 ",7,478,68.3,Riley,Thilthorpe,Riley Thilthorpe,22,201,0,7,RIGHT,SA,2020,2021,2,nationalDraft,KEY_FORWARD,Goodwood (SA)/West Adelaide (SANFL),7/07/2002,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1008384.png?im=Scale,width=0.6,height=0.6",Adelaide Crows,ADEL,7,7,76.4,6,1,17,2,13,0,0,0,11,54.5,42,20,7,35,16,70.5,78,478,55,34,7,1,6,65.2,6,15,20,25,26,6,23.1,40,14,0,4,64.2,0,0,53,2.1,32,19,8,1477,11,76,279,260.3,1,65,45,7,23,9,5,12,4,7,77,13,35,7,76.4,0.9,0.1,17,0.3,1.9,0,0,0,1.6,54.5,6,2.9,1,35,2.3,70.5,11.1,68.3,7.9,4.9,1,0.1,0.9,65.2,0.9,2.1,2.9,3.6,3.7,0.9,23.1,40,2,0,0.6,64.2,0,0,7.6,2.1,4.6,2.7,1.1,211.1,1.6,10.9,260.3,0.1,9.3,6.4,1,3.3,1.3,0.7,1.7,0.6,1,11,1.9,5,700758,1466.02,68.3,0,68.29,18.94,57.69,16.67,70.51,64.15,15.79,23.08,65.22,4,18,inf,TRUE,62758," $9,341.14 "
1013268,Alex,Davies,Midfielder," $618,000.00 ",7,463,66.1,Alex,Davies,Alex Davies,22,193,0,5,RIGHT,QLD,2020,2021,,other,MIDFIELDER,Manunda Cairns (Qld)/Broadbeach (Qld),18/03/2002,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1013268.png?im=Scale,width=0.6,height=0.6",Gold Coast SUNS,GCFC,7,7,57.8,1,0,109,12,21,0,0,2,1,49.1,54,0,0,0,67,75.2,109,463,82,25,1,9,7,33.3,1,1,40,72,1,1,100,4.3,14,2,16,67.6,0,0,37,0.5,8,1,0,1119,5,150,465,128.4,4,23,26,4,3,2,12,49,10,24,110,14,56,7,57.8,0.1,0,109,1.7,3,0,0,0.3,0.1,49.1,7.7,0,0,0,9.6,75.2,15.6,66.1,11.7,3.6,0.1,1.3,1,33.3,0.1,0.1,5.7,10.3,0.1,0.1,100,4.3,2,0.3,2.3,67.6,0,0,5.3,0.5,1.1,0.1,0,160,0.7,21.4,128.4,0.6,3.3,3.7,0.6,0.4,0.3,1.7,7,1.4,3.4,15.7,2,8,678186,1464.76,66.1,0,66.14,10.27,23.85,19.27,75.23,67.57,32.67,100,33.33,4,18,inf,TRUE,60186," $9,349.47 "
290778,Luke,Parker,Midfielder / Forward," $839,000.00 ",7,461,65.9,Luke,Parker,Luke Parker,32,183,0,26,RIGHT,VIC,2010,2011,40,nationalDraft,MIDFIELDER_FORWARD,Langwarrin (Vic)/Dandenong U18/Sydney Swans,25/10/1992,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/290778.png?im=Scale,width=0.6,height=0.6",Sydney Swans,SYD,10,10,72.8,4,0,95,16,22,0,0,0,3,47.5,67,7,1,14.3,34,66.7,141,627,94,45,13,7,9,63.6,3,14,43,60,0,0,0,0,16,3,12,55.6,0,0,81,1.4,32,11,4,1833,9,103,88,398.5,4,0,39,10,22,5,9,23,5,25,141,28,74,10,72.8,0.4,0,95,1.6,2.2,0,0,0,0.3,47.5,6.7,0.7,0.1,14.3,3.4,66.7,14.1,62.7,9.4,4.5,1.3,0.7,0.9,63.6,0.3,1.4,4.3,6,0,0,0,0,1.6,0.3,1.2,55.6,0,0,8.1,1.4,3.2,1.1,0.4,183.3,0.9,10.3,398.5,0.4,0,3.9,1,2.2,0.5,0.9,2.3,0.5,2.5,14.1,2.8,7.4,676134,1466.67,65.9,-32832,65.86,13,27.66,15.6,66.67,55.56,22.33,,63.64,14,18,inf,FALSE,-162866," $12,731.41 "
