Player ID,First Name_x,Last Name_x,Position_x,Salary ($),Games Played_x,Total Points,Average Points,First Name_y,Last Name_y,Full Name,Age,Height (cm),Weight (kg),Jumper Number,Kicking Foot,State of Origin,Draft Year,Debut Year,Draft Position,Draft Type,Position_y,Recruited From,Date of Birth,Photo URL,Team,Team Abbreviation,Games Played_y,Total matchesPlayed,Total timeOnGroundPercentage,Total behinds,Total bounces,Total centreBounceAttendances,Total centreClearances,Total clangers,Total contestDefLosses,Total contestDefLossPercentage,Total contestDefOneOnOnes,Total contestedMarks,Total contestedPossessionRate,Total contestedPossessions,Total contestOffOneOnOnes,Total contestOffWins,Total contestOffWinsPercentage,Total defHalfPressureActs,Total disposalEfficiency,Total disposals,Total dreamTeamPoints,Total effectiveDisposals,Total effectiveKicks,Total f50GroundBallGets,Total freesAgainst,Total freesFor,Total goalAccuracy,Total goalAssists,Total goals,Total groundBallGets,Total handballs,Total hitouts,Total hitoutsToAdvantage,Total hitoutToAdvantageRate,Total hitoutWinPercentage,Total inside50s,Total interceptMarks,Total intercepts,Total kickEfficiency,Total kickins,Total kickinsPlayon,Total kicks,Total kickToHandballRatio,Total marks,Total marksInside50,Total marksOnLead,Total metresGained,Total onePercenters,Total pressureActs,Total ranking,Total ratingPoints,Total rebound50s,Total ruckContests,Total scoreInvolvements,Total scoreLaunches,Total shotsAtGoal,Total spoils,Total stoppageClearances,Total tackles,Total tacklesInside50,Total totalClearances,Total totalPossessions,Total turnovers,Total uncontestedPossessions,Average matchesPlayed,Average timeOnGroundPercentage,Average behinds,Average bounces,Average centreBounceAttendances,Average centreClearances,Average clangers,Average contestDefLosses,Average contestDefLossPercentage,Average contestDefOneOnOnes,Average contestedMarks,Average contestedPossessionRate,Average contestedPossessions,Average contestOffOneOnOnes,Average contestOffWins,Average contestOffWinsPercentage,Average defHalfPressureActs,Average disposalEfficiency,Average disposals,Average dreamTeamPoints,Average effectiveDisposals,Average effectiveKicks,Average f50GroundBallGets,Average freesAgainst,Average freesFor,Average goalAccuracy,Average goalAssists,Average goals,Average groundBallGets,Average handballs,Average hitouts,Average hitoutsToAdvantage,Average hitoutToAdvantageRate,Average hitoutWinPercentage,Average inside50s,Average interceptMarks,Average intercepts,Average kickEfficiency,Average kickins,Average kickinsPlayon,Average kicks,Average kickToHandballRatio,Average marks,Average marksInside50,Average marksOnLead,Average metresGained,Average onePercenters,Average pressureActs,Average ratingPoints,Average rebound50s,Average ruckContests,Average scoreInvolvements,Average scoreLaunches,Average shotsAtGoal,Average spoils,Average stoppageClearances,Average tackles,Average tacklesInside50,Average totalClearances,Average totalPossessions,Average turnovers,Average uncontestedPossessions,Fantasy Salary ($),Value per Fantasy Point,Break Even Score,Projected Price Change,Fantasy Points per Game,Metres Gained per Possession,Score Involvement Rate (%),Clanger Rate (%),Disposal Efficiency (%),Kick Efficiency (%),Tackle Efficiency (%),Hitout Win Rate (%),Goal Conversion Rate (%),Career Experience (Years),Draft Age,Height-to-Weight Ratio,Underpriced Flag,Primary Position,Secondary Position
290838,Jack,Darling,FORWARD,550000,21,1125,53.6,Jack,Darling,Jack Darling,32,191,0,27,RIGHT,WA,2010,2011.0,26.0,nationalDraft,KEY_FORWARD,Sorrento-Duncraig (WA)/West Perth (WAFL),13/06/1992,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/290838.png?im=Scale,width=0.6,height=0.6",West Coast Eagles,WCE,21.0,21.0,91.3,12.0,1.0,6.0,1.0,47.0,0.0,0.0,0.0,18.0,49.5,103.0,62.0,13.0,21.0,54.0,61.0,210.0,1125.0,128.0,72.0,24.0,18.0,20.0,56.4,7.0,22.0,56.0,86.0,23.0,5.0,21.7,24.2,41.0,1.0,14.0,58.1,0.0,0.0,124.0,1.4,68.0,26.0,14.0,3728.0,35.0,228.0,269.0,265.3,3.0,95.0,71.0,9.0,39.0,21.0,5.0,61.0,29.0,6.0,208.0,55.0,105.0,21.0,91.3,0.6,0.0,6.0,0.0,2.2,0.0,0.0,0.0,0.9,49.5,4.9,3.0,0.6,21.0,2.6,61.0,10.0,53.6,6.1,3.4,1.1,0.9,1.0,56.4,0.3,1.0,2.7,4.1,1.1,0.2,21.7,24.2,2.0,0.0,0.7,58.1,0.0,0.0,5.9,1.4,3.2,1.2,0.7,177.5,1.7,10.9,265.3,0.1,4.5,3.4,0.4,1.9,1.0,0.2,2.9,1.4,0.3,9.9,2.6,5.0,549936.0,488.83,53.6,0.0,53.57,17.75,33.81,22.38,60.95,58.06,26.75,21.74,56.41,14.0,18,inf,False,FWD,
291753,Sam,Day,FORWARD,549000,5,315,63.0,Sam,Day,Sam Day,32,196,0,12,RIGHT,SA,2010,2011.0,3.0,nationalDraft,KEY_FORWARD,Mitcham Hawks (SA)/Sturt (SANFL),06/09/1992,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/291753.png?im=Scale,width=0.6,height=0.6",Gold Coast SUNS,GCFC,5.0,5.0,65.9,4.0,0.0,19.0,0.0,9.0,0.0,0.0,0.0,13.0,60.8,31.0,15.0,6.0,40.0,4.0,68.9,45.0,315.0,31.0,19.0,5.0,3.0,1.0,66.7,1.0,10.0,14.0,18.0,25.0,6.0,24.0,51.0,7.0,1.0,4.0,70.4,0.0,0.0,27.0,1.5,27.0,14.0,7.0,674.0,8.0,30.0,576.0,56.9,0.0,49.0,25.0,1.0,15.0,3.0,2.0,9.0,7.0,2.0,51.0,9.0,20.0,5.0,65.9,0.8,0.0,19.0,0.0,1.8,0.0,0.0,0.0,2.6,60.8,6.2,3.0,1.2,40.0,0.8,68.9,9.0,63.0,6.2,3.8,1.0,0.6,0.2,66.7,0.2,2.0,2.8,3.6,5.0,1.2,24.0,51.0,1.4,0.2,0.8,70.4,0.0,0.0,5.4,1.5,5.4,2.8,1.4,134.9,1.6,6.0,56.9,0.0,9.8,5.0,0.2,3.0,0.6,0.4,1.8,1.4,0.4,10.2,1.8,4.0,646380.0,2052.0,63.0,0.0,63.0,14.98,55.56,20.0,68.89,70.37,30.0,24.0,66.67,14.0,18,inf,True,FWD,
295446,Sam,Collins,DEFENDER,549000,23,1233,53.6,Sam,Collins,Sam Collins,30,194,0,25,RIGHT,VIC,2015,2016.0,55.0,nationalDraft,KEY_DEFENDER,Donvale (Vic)/Oakleigh U18/Box Hill (VFL)/Frem/Werribee (VFL),15/06/1994,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/295446.png?im=Scale,width=0.6,height=0.6",Gold Coast SUNS,GCFC,23.0,23.0,96.5,0.0,0.0,0.0,0.0,32.0,12.0,15.8,76.0,26.0,50.9,149.0,1.0,1.0,100.0,132.0,84.1,283.0,1231.0,238.0,135.0,0.0,8.0,19.0,0.0,0.0,0.0,94.0,120.0,0.0,0.0,0.0,0.0,16.0,73.0,190.0,82.8,3.0,1.0,163.0,1.4,121.0,1.0,0.0,3646.0,198.0,160.0,65.0,435.2,67.0,0.0,38.0,26.0,0.0,160.0,7.0,36.0,0.0,7.0,293.0,38.0,144.0,23.0,96.5,0.0,0.0,0.0,0.0,1.4,0.5,15.8,3.3,1.1,50.9,6.5,0.0,0.0,100.0,5.7,84.1,12.3,53.5,10.3,5.9,0.0,0.3,0.8,0.0,0.0,0.0,4.1,5.2,0.0,0.0,0.0,0.0,0.7,3.2,8.3,82.8,3.0,1.0,7.1,1.4,5.3,0.0,0.0,158.5,8.6,7.0,435.2,2.9,0.0,1.7,1.1,0.0,7.0,0.3,1.6,0.0,0.3,12.7,1.7,6.3,549936.0,446.01,53.6,-1026.0,53.61,12.88,13.43,11.31,84.1,82.82,22.5,,,9.0,21,inf,True,DEF,
997316,Lewis,Young,DEFENDER,547000,8,431,53.9,Lewis,Young,Lewis Young,26,202,0,33,RIGHT,VIC,2016,2017.0,49.0,nationalDraft,KEY_DEFENDER,Mitcham (SA)/Sturt (SANFL)/Western Bulldogs,20/12/1998,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/997316.png?im=Scale,width=0.6,height=0.6",Carlton,CARL,9.0,9.0,95.9,1.0,1.0,9.0,0.0,11.0,5.0,26.3,19.0,8.0,30.9,34.0,1.0,0.0,0.0,38.0,76.9,117.0,509.0,90.0,56.0,0.0,8.0,7.0,50.0,1.0,1.0,18.0,37.0,5.0,1.0,20.0,26.3,7.0,19.0,46.0,70.0,0.0,0.0,80.0,2.2,56.0,0.0,0.0,1842.0,59.0,51.0,390.0,188.5,37.0,19.0,14.0,10.0,2.0,52.0,2.0,8.0,0.0,2.0,110.0,17.0,76.0,9.0,95.9,0.1,0.1,9.0,0.0,1.2,0.6,26.3,2.1,0.9,30.9,3.8,0.1,0.0,0.0,4.2,76.9,13.0,56.6,10.0,6.2,0.0,0.9,0.8,50.0,0.1,0.1,2.0,4.1,0.6,0.1,20.0,26.3,0.8,2.1,5.1,70.0,0.0,0.0,8.9,2.2,6.2,0.0,0.0,204.7,6.6,5.7,188.5,4.1,2.1,1.6,1.1,0.2,5.8,0.2,0.9,0.0,0.2,12.2,1.9,8.4,553014.0,1283.1,53.9,27702.0,53.88,15.74,11.97,9.4,76.92,70.0,15.69,20.0,50.0,8.0,18,inf,True,DEF,
1008752,Kieran,Strachan,RUCK,546000,2,140,70.0,Kieran,Strachan,Kieran Strachan,29,202,0,45,RIGHT,VIC,2018,2020.0,7.0,rookieElevation,RUCK,South Bendigo (Vic)/Port Melbourne (VFL),05/10/1995,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1008752.png?im=Scale,width=0.6,height=0.6",Adelaide Crows,ADEL,2.0,2.0,68.2,0.0,0.0,40.0,0.0,2.0,0.0,0.0,0.0,1.0,50.0,11.0,1.0,1.0,100.0,9.0,77.3,22.0,140.0,17.0,10.0,1.0,1.0,6.0,100.0,0.0,1.0,5.0,9.0,29.0,5.0,17.2,22.8,1.0,4.0,6.0,76.9,0.0,0.0,13.0,1.4,7.0,1.0,1.0,96.0,3.0,18.0,658.0,13.5,1.0,127.0,6.0,3.0,1.0,3.0,4.0,6.0,0.0,4.0,22.0,4.0,11.0,2.0,68.2,0.0,0.0,40.0,0.0,1.0,0.0,0.0,0.0,0.5,50.0,5.5,0.5,0.5,100.0,4.5,77.3,11.0,70.0,8.5,5.0,0.5,0.5,3.0,100.0,0.0,0.5,2.5,4.5,14.5,2.5,17.2,22.8,0.5,2.0,3.0,76.9,0.0,0.0,6.5,1.4,3.5,0.5,0.5,48.1,1.5,9.0,13.5,0.5,63.5,3.0,1.5,0.5,1.5,2.0,3.0,0.0,2.0,11.0,2.0,5.5,718200.0,5130.0,70.0,0.0,70.0,4.36,27.27,9.09,77.27,76.92,33.33,17.24,100.0,5.0,23,inf,True,RUC,
1008089,Isaac,Quaynor,DEFENDER,546000,23,1224,53.2,Isaac,Quaynor,Isaac Quaynor,25,180,0,3,RIGHT,VIC,2018,2019.0,13.0,nationalDraft,MEDIUM_DEFENDER,East Doncaster (Vic)/Oakleigh U18,15/01/2000,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1008089.png?im=Scale,width=0.6,height=0.6",Collingwood,COLL,23.0,23.0,81.3,0.0,4.0,0.0,1.0,50.0,3.0,13.6,22.0,6.0,34.0,99.0,0.0,0.0,0.0,203.0,77.2,294.0,1224.0,227.0,126.0,4.0,16.0,14.0,66.7,2.0,2.0,74.0,120.0,0.0,0.0,0.0,0.0,26.0,23.0,100.0,72.4,9.0,8.0,174.0,1.5,88.0,0.0,3.0,5060.0,40.0,285.0,239.0,285.4,62.0,0.0,56.0,25.0,3.0,28.0,10.0,55.0,0.0,11.0,291.0,62.0,192.0,23.0,81.3,0.0,0.2,0.0,0.0,2.2,0.1,13.6,1.0,0.3,34.0,4.3,0.0,0.0,0.0,8.8,77.2,12.8,53.2,9.9,5.5,0.2,0.7,0.6,66.7,0.1,0.1,3.2,5.2,0.0,0.0,0.0,0.0,1.1,1.0,4.3,72.4,9.0,8.0,7.6,1.5,3.8,0.0,0.1,220.0,1.7,12.4,285.4,2.7,0.0,2.4,1.1,0.1,1.2,0.4,2.4,0.0,0.5,12.7,2.7,8.3,545832.0,445.94,53.2,0.0,53.22,17.21,19.05,17.01,77.21,72.41,19.3,,66.67,6.0,18,inf,False,DEF,
1006144,Ben,King,FORWARD,546000,22,1171,53.2,Ben,King,Ben King,24,202,0,34,RIGHT,VIC,2018,2019.0,6.0,nationalDraft,KEY_FORWARD,East Sandr (Vic)/Old Haileybury (Vic)/H'bury Coll (Vic)/Sandr U18,07/07/2000,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1006144.png?im=Scale,width=0.6,height=0.6",Gold Coast SUNS,GCFC,22.0,22.0,84.2,26.0,2.0,0.0,0.0,37.0,0.0,0.0,0.0,30.0,50.8,93.0,62.0,20.0,32.3,19.0,61.9,176.0,1171.0,109.0,81.0,30.0,16.0,24.0,56.1,3.0,55.0,40.0,35.0,0.0,0.0,0.0,0.0,28.0,0.0,10.0,57.4,0.0,0.0,141.0,4.0,98.0,64.0,23.0,3977.0,18.0,135.0,335.0,226.3,0.0,0.0,109.0,4.0,98.0,17.0,1.0,13.0,3.0,1.0,183.0,44.0,90.0,22.0,84.2,1.2,0.1,0.0,0.0,1.7,0.0,0.0,0.0,1.4,50.8,4.2,2.8,0.9,32.3,0.9,61.9,8.0,53.2,5.0,3.7,1.4,0.7,1.1,56.1,0.1,2.5,1.8,1.6,0.0,0.0,0.0,0.0,1.3,0.0,0.5,57.4,0.0,0.0,6.4,4.0,4.5,2.9,1.0,180.8,0.8,6.1,226.3,0.0,0.0,5.0,0.2,4.5,0.8,0.0,0.6,0.1,0.0,8.3,2.0,4.1,545832.0,466.12,53.2,0.0,53.23,22.6,61.93,21.02,61.93,57.45,9.63,,56.12,6.0,18,inf,False,FWD,
1027899,Nate,Caddy,FORWARD,545000,10,531,53.1,Nate,Caddy,Nate Caddy,19,193,0,30,RIGHT,VIC,2023,2024.0,10.0,nationalDraft,KEY_FORWARD,Yarrambat JFC (Vic)/Northern Knights U18,14/07/2005,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1027899.png?im=Scale,width=0.6,height=0.6",Essendon,ESS,10.0,10.0,76.9,11.0,5.0,0.0,0.0,18.0,0.0,0.0,0.0,10.0,45.1,46.0,7.0,0.0,0.0,21.0,57.8,109.0,531.0,63.0,37.0,11.0,3.0,9.0,36.0,5.0,9.0,25.0,37.0,0.0,0.0,0.0,0.0,28.0,2.0,14.0,51.4,0.0,0.0,72.0,1.9,40.0,10.0,4.0,2119.0,6.0,92.0,580.0,55.0,1.0,0.0,46.0,3.0,25.0,5.0,0.0,14.0,6.0,0.0,102.0,28.0,56.0,10.0,76.9,1.1,0.5,0.0,0.0,1.8,0.0,0.0,0.0,1.0,45.1,4.6,0.7,0.0,0.0,2.1,57.8,10.9,53.1,6.3,3.7,1.1,0.3,0.9,36.0,0.5,0.9,2.5,3.7,0.0,0.0,0.0,0.0,2.8,0.2,1.4,51.4,0.0,0.0,7.2,1.9,4.0,1.0,0.4,211.9,0.6,9.2,55.0,0.1,0.0,4.6,0.3,2.5,0.5,0.0,1.4,0.6,0.0,10.2,2.8,5.6,544806.0,1026.0,53.1,0.0,53.1,19.44,42.2,16.51,57.8,51.39,15.22,,36.0,1.0,18,inf,False,FWD,
1008855,Oskar,Baker,MIDFIELDER,544000,6,338,56.3,Oskar,Baker,Oskar Baker,26,184,0,13,RIGHT,QLD,2017,2019.0,48.0,nationalDraft,MIDFIELDER,Wilston Grange (Qld)/Aspley (NEAFL)/Melbourne,25/05/1998,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1008855.png?im=Scale,width=0.6,height=0.6",Western Bulldogs,WB,6.0,6.0,63.7,1.0,7.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,16.7,14.0,0.0,0.0,0.0,24.0,84.7,85.0,338.0,72.0,40.0,2.0,6.0,1.0,50.0,3.0,3.0,12.0,34.0,0.0,0.0,0.0,0.0,10.0,2.0,10.0,78.4,1.0,1.0,51.0,1.5,33.0,3.0,0.0,1770.0,3.0,51.0,469.0,125.1,11.0,0.0,22.0,4.0,6.0,1.0,5.0,4.0,1.0,5.0,84.0,15.0,70.0,6.0,63.7,0.2,1.2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,16.7,2.3,0.0,0.0,0.0,4.0,84.7,14.2,56.3,12.0,6.7,0.3,1.0,0.2,50.0,0.5,0.5,2.0,5.7,0.0,0.0,0.0,0.0,1.7,0.3,1.7,78.4,1.0,1.0,8.5,1.5,5.5,0.5,0.0,295.1,0.5,8.5,125.1,1.8,0.0,3.7,0.7,1.0,0.2,0.8,0.7,0.2,0.8,14.0,2.5,11.7,577638.0,1708.99,56.3,0.0,56.33,20.82,25.88,14.12,84.71,78.43,7.84,,50.0,6.0,19,inf,True,MID,
1004757,Beau,McCreery,FORWARD,544000,17,902,53.1,Beau,McCreery,Beau McCreery,23,186,0,31,RIGHT,SA,2020,2021.0,44.0,nationalDraft,MEDIUM_FORWARD,Cove (SA)/South Adelaide (SANFL),19/04/2001,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1004757.png?im=Scale,width=0.6,height=0.6",Collingwood,COLL,17.0,17.0,73.8,10.0,6.0,51.0,5.0,45.0,1.0,100.0,1.0,1.0,40.8,69.0,12.0,1.0,8.3,105.0,71.1,173.0,902.0,123.0,67.0,16.0,19.0,16.0,41.7,8.0,10.0,48.0,66.0,0.0,0.0,0.0,0.0,45.0,3.0,13.0,62.6,0.0,0.0,107.0,1.6,28.0,4.0,3.0,3724.0,13.0,341.0,293.0,253.3,4.0,0.0,56.0,9.0,24.0,6.0,20.0,84.0,28.0,25.0,169.0,45.0,100.0,17.0,73.8,0.6,0.4,51.0,0.3,2.6,0.1,100.0,0.1,0.1,40.8,4.1,0.7,0.1,8.3,6.2,71.1,10.2,53.1,7.2,3.9,0.9,1.1,0.9,41.7,0.5,0.6,2.8,3.9,0.0,0.0,0.0,0.0,2.6,0.2,0.8,62.6,0.0,0.0,6.3,1.6,1.6,0.2,0.2,219.1,0.8,20.1,253.3,0.2,0.0,3.3,0.5,1.4,0.4,1.2,4.9,1.6,1.5,9.9,2.6,5.9,544806.0,604.0,53.1,0.0,53.06,21.53,32.37,26.01,71.1,62.62,24.63,,41.67,4.0,19,inf,True,FWD,
1015827,Nik,Cox,MIDFIELDER,543000,20,1058,52.9,Nik,Cox,Nik Cox,23,200,0,13,RIGHT,VIC,2020,2021.0,8.0,nationalDraft,MIDFIELDER,Montmorency (Vic)/Ivanhoe Grammar (Vic)/Northern U18,15/01/2002,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1015827.png?im=Scale,width=0.6,height=0.6",Essendon,ESS,20.0,20.0,71.9,3.0,3.0,1.0,2.0,46.0,5.0,29.4,17.0,9.0,35.8,88.0,7.0,3.0,42.9,134.0,66.8,241.0,1058.0,161.0,71.0,6.0,12.0,13.0,72.7,3.0,8.0,56.0,114.0,11.0,1.0,9.1,37.9,19.0,10.0,46.0,55.9,0.0,0.0,127.0,1.1,70.0,8.0,11.0,3055.0,35.0,257.0,451.0,140.2,30.0,29.0,46.0,6.0,11.0,21.0,15.0,50.0,6.0,17.0,246.0,54.0,158.0,20.0,71.9,0.2,0.2,1.0,0.1,2.3,0.3,29.4,0.9,0.5,35.8,4.4,0.4,0.2,42.9,6.7,66.8,12.1,52.9,8.1,3.6,0.3,0.6,0.7,72.7,0.2,0.4,2.8,5.7,0.6,0.1,9.1,37.9,1.0,0.5,2.3,55.9,0.0,0.0,6.4,1.1,3.5,0.4,0.6,152.8,1.8,12.9,140.2,1.5,1.5,2.3,0.3,0.6,1.1,0.8,2.5,0.3,0.9,12.3,2.7,7.9,542754.0,513.0,52.9,0.0,52.9,12.68,19.09,19.09,66.8,55.91,19.46,9.09,72.73,4.0,18,inf,False,MID,
1000998,Lachlan,Murphy,FORWARD,542000,17,898,52.8,Lachlan,Murphy,Lachlan Murphy,26,178,0,4,LEFT,VIC,2017,2018.0,38.0,rookieElevation,MEDIUM_FORWARD,Diamond Ck (Vic)/Ivanhoe Gram (Vic)/Northern U18/Adel (SANFL),04/12/1998,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1000998.png?im=Scale,width=0.6,height=0.6",Adelaide Crows,ADEL,17.0,17.0,71.8,6.0,2.0,0.0,2.0,34.0,1.0,100.0,1.0,1.0,48.0,98.0,11.0,3.0,27.3,76.0,71.9,196.0,898.0,141.0,61.0,21.0,10.0,21.0,53.8,11.0,7.0,69.0,98.0,0.0,0.0,0.0,0.0,38.0,1.0,26.0,62.2,0.0,0.0,98.0,1.0,47.0,5.0,4.0,3171.0,9.0,246.0,236.0,287.9,4.0,0.0,63.0,10.0,13.0,5.0,15.0,57.0,22.0,17.0,204.0,44.0,106.0,17.0,71.8,0.4,0.1,0.0,0.1,2.0,0.1,100.0,0.1,0.1,48.0,5.8,0.6,0.2,27.3,4.5,71.9,11.5,52.8,8.3,3.6,1.2,0.6,1.2,53.8,0.6,0.4,4.1,5.8,0.0,0.0,0.0,0.0,2.2,0.1,1.5,62.2,0.0,0.0,5.8,1.0,2.8,0.3,0.2,186.5,0.5,14.5,287.9,0.2,0.0,3.7,0.6,0.8,0.3,0.9,3.4,1.3,1.0,12.0,2.6,6.2,541728.0,603.26,52.8,0.0,52.82,16.18,32.14,17.35,71.94,62.24,23.17,,53.85,7.0,19,inf,False,FWD,
298211,Darcy,Fort,RUCK,542000,2,139,69.5,Darcy,Fort,Darcy Fort,31,204,0,32,RIGHT,SA,2018,2019.0,65.0,nationalDraft,RUCK,Sth Barwon (Vic)/Geel U18/Werribee (VFL)/Foots (VFL)/Cent Dist (SANFL)/Geel,06/08/1993,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/298211.png?im=Scale,width=0.6,height=0.6",Brisbane Lions,BL,3.0,3.0,75.4,2.0,0.0,47.0,3.0,9.0,0.0,0.0,0.0,2.0,54.3,19.0,2.0,1.0,50.0,21.0,51.5,33.0,206.0,17.0,11.0,1.0,6.0,4.0,33.3,1.0,1.0,6.0,11.0,59.0,6.0,10.2,34.7,6.0,1.0,1.0,50.0,0.0,0.0,22.0,2.0,7.0,3.0,0.0,529.0,9.0,37.0,553.0,68.3,2.0,170.0,13.0,8.0,3.0,5.0,7.0,11.0,0.0,10.0,35.0,8.0,16.0,3.0,75.4,0.7,0.0,47.0,1.0,3.0,0.0,0.0,0.0,0.7,54.3,6.3,0.7,0.3,50.0,7.0,51.5,11.0,68.7,5.7,3.7,0.3,2.0,1.3,33.3,0.3,0.3,2.0,3.7,19.7,2.0,10.2,34.7,2.0,0.3,0.3,50.0,0.0,0.0,7.3,2.0,2.3,1.0,0.0,176.4,3.0,12.3,68.3,0.7,56.7,4.3,2.7,1.0,1.7,2.3,3.7,0.0,3.3,11.7,2.7,5.3,713070.0,5130.0,69.5,-8208.0,69.5,16.03,39.39,27.27,51.52,50.0,29.73,10.17,33.33,6.0,25,inf,True,RUC,
1032108,Cooper,Lord,MIDFIELDER,542000,2,139,69.5,Cooper,Lord,Cooper Lord,19,184,0,36,RIGHT,VIC,2024,2024.0,9.0,other,MIDFIELDER,North Melbourne (VFL)/Sandringham U18,20/03/2005,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1032108.png?im=Scale,width=0.6,height=0.6",Carlton,CARL,2.0,2.0,65.2,1.0,0.0,25.0,1.0,1.0,0.0,0.0,0.0,0.0,40.0,14.0,0.0,0.0,0.0,17.0,76.5,34.0,139.0,26.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,13.0,24.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,50.0,0.0,0.0,10.0,0.4,8.0,1.0,0.0,196.0,0.0,40.0,648.0,17.2,0.0,0.0,10.0,1.0,2.0,0.0,3.0,9.0,3.0,4.0,35.0,2.0,21.0,2.0,65.2,0.5,0.0,25.0,0.5,0.5,0.0,0.0,0.0,0.0,40.0,7.0,0.0,0.0,0.0,8.5,76.5,17.0,69.5,13.0,2.5,1.0,0.0,0.0,0.0,0.5,0.0,6.5,12.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5,50.0,0.0,0.0,5.0,0.4,4.0,0.5,0.0,98.4,0.0,20.0,17.2,0.0,0.0,5.0,0.5,1.0,0.0,1.5,4.5,1.5,2.0,17.5,1.0,10.5,713070.0,5130.0,69.5,0.0,69.5,5.76,29.41,2.94,76.47,50.0,22.5,,0.0,1.0,19,inf,True,MID,
296225,Willie,Rioli,FORWARD,541000,17,896,52.7,Willie,Rioli,Willie Rioli,29,175,0,15,RIGHT,NT,2016,2018.0,52.0,nationalDraft,MEDIUM_FORWARD,St Marys (NT)/Xavier College (Vic)/Glenelg (SANFL)/West Coast,04/06/1995,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/296225.png?im=Scale,width=0.6,height=0.6",Port Adelaide,PORT,20.0,20.0,83.3,20.0,1.0,0.0,0.0,47.0,0.0,0.0,0.0,4.0,42.2,79.0,17.0,5.0,29.4,51.0,62.0,192.0,1063.0,119.0,85.0,34.0,23.0,13.0,54.1,13.0,33.0,56.0,43.0,0.0,0.0,0.0,0.0,30.0,1.0,17.0,57.0,0.0,0.0,149.0,3.5,44.0,24.0,11.0,3285.0,25.0,241.0,183.0,322.6,3.0,0.0,98.0,11.0,61.0,10.0,11.0,59.0,36.0,11.0,187.0,39.0,108.0,20.0,83.3,1.0,0.1,0.0,0.0,2.4,0.0,0.0,0.0,0.2,42.2,4.0,0.9,0.3,29.4,2.6,62.0,9.6,53.2,6.0,4.3,1.7,1.2,0.7,54.1,0.7,1.7,2.8,2.2,0.0,0.0,0.0,0.0,1.5,0.1,0.9,57.0,0.0,0.0,7.5,3.5,2.2,1.2,0.6,164.3,1.3,12.1,322.6,0.2,0.0,4.9,0.6,3.1,0.5,0.6,3.0,1.8,0.6,9.4,2.0,5.4,540702.0,603.46,52.7,5130.0,52.71,17.11,51.04,24.48,61.98,57.05,24.48,,54.1,7.0,21,inf,False,FWD,
